[2024-07-16T05:50:09.439+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:50:09.486+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-16T05:50:09.515+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:50:09.520+0530] {standard_task_runner.py:63} INFO - Started process 52089 to run task
[2024-07-16T05:50:09.523+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1423', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp2imn_ql2']
[2024-07-16T05:50:09.526+0530] {standard_task_runner.py:91} INFO - Job 1423: Subtask Prepare_data
[2024-07-16T05:50:09.580+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:50:09.664+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:50:09.665+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:50:16.006+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:50:16.008+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:50:16.010+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:50:16.012+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:50:16.014+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.016+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.018+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.020+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.021+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.022+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.023+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.026+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.027+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.028+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:50:16.030+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.031+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.032+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.034+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.036+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.038+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.039+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.041+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.042+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.043+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:50:16.045+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.046+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.047+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.048+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.050+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.052+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.053+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.055+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.056+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.057+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:50:16.059+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.060+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.062+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.064+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.066+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.067+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.068+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.070+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.071+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.073+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:50:16.074+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.076+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.077+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.078+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.080+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.081+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.083+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.084+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.086+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.087+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:50:16.093+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.095+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.101+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.102+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.104+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.109+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.111+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.112+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.117+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.119+0530] {logging_mixin.py:188} INFO - 2023-12-21 00:00:00
[2024-07-16T05:50:16.120+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.126+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.128+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.133+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.135+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.140+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.142+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.149+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.150+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.151+0530] {logging_mixin.py:188} INFO - 2023-12-22 00:00:00
[2024-07-16T05:50:16.153+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.154+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.155+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.156+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.157+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.160+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.162+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.163+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.164+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.166+0530] {logging_mixin.py:188} INFO - 2023-12-23 00:00:00
[2024-07-16T05:50:16.167+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.169+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.170+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.171+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.172+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.173+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.175+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.177+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.179+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.181+0530] {logging_mixin.py:188} INFO - 2023-12-24 00:00:00
[2024-07-16T05:50:16.182+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.184+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.185+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.187+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.189+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.191+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.194+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.197+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.199+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.200+0530] {logging_mixin.py:188} INFO - 2023-12-25 00:00:00
[2024-07-16T05:50:16.202+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.204+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.206+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.207+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.209+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.212+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.214+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.216+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.218+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.219+0530] {logging_mixin.py:188} INFO - 2023-12-26 00:00:00
[2024-07-16T05:50:16.222+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.223+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.225+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.227+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.230+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.231+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.233+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.235+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.237+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.238+0530] {logging_mixin.py:188} INFO - 2023-12-27 00:00:00
[2024-07-16T05:50:16.240+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.242+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.244+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.246+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.247+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.249+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.251+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.252+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.254+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.256+0530] {logging_mixin.py:188} INFO - 2023-12-28 00:00:00
[2024-07-16T05:50:16.258+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.260+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.262+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.264+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.265+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.267+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.269+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.271+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.273+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.275+0530] {logging_mixin.py:188} INFO - 2023-12-29 00:00:00
[2024-07-16T05:50:16.278+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.280+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.282+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.284+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.285+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.287+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.288+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.290+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.292+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.294+0530] {logging_mixin.py:188} INFO - 2023-12-30 00:00:00
[2024-07-16T05:50:16.296+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.298+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.300+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.301+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.303+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.305+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.306+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.308+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.310+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.312+0530] {logging_mixin.py:188} INFO - 2023-12-31 00:00:00
[2024-07-16T05:50:16.314+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.315+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.315+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.316+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.317+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.318+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.319+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.320+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.320+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.321+0530] {logging_mixin.py:188} INFO - 2024-01-01 00:00:00
[2024-07-16T05:50:16.322+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.323+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.324+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.325+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.327+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.329+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.330+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.331+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.332+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.332+0530] {logging_mixin.py:188} INFO - 2024-01-02 00:00:00
[2024-07-16T05:50:16.333+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.334+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.335+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.336+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.337+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.338+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.339+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.340+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.341+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.343+0530] {logging_mixin.py:188} INFO - 2024-01-03 00:00:00
[2024-07-16T05:50:16.344+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.346+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.347+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.348+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.349+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.350+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.351+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.351+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.352+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.353+0530] {logging_mixin.py:188} INFO - 2024-01-04 00:00:00
[2024-07-16T05:50:16.354+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.355+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.356+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.357+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.358+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.360+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.361+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.363+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.363+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.364+0530] {logging_mixin.py:188} INFO - 2024-01-05 00:00:00
[2024-07-16T05:50:16.365+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.366+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.367+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.368+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.369+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.370+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.370+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.371+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.372+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.373+0530] {logging_mixin.py:188} INFO - 2024-01-06 00:00:00
[2024-07-16T05:50:16.374+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.376+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.379+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.380+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.381+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.382+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.383+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.384+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.385+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.385+0530] {logging_mixin.py:188} INFO - 2024-01-07 00:00:00
[2024-07-16T05:50:16.386+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.387+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.388+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.389+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.390+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.392+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.395+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.397+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.398+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.399+0530] {logging_mixin.py:188} INFO - 2024-01-08 00:00:00
[2024-07-16T05:50:16.400+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.402+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.403+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.404+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.405+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.406+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.409+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.412+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.414+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.415+0530] {logging_mixin.py:188} INFO - 2024-01-09 00:00:00
[2024-07-16T05:50:16.416+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.417+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.418+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.419+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.420+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.421+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.422+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.423+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.425+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
[2024-07-16T05:50:16.427+0530] {logging_mixin.py:188} INFO - 2024-01-10 00:00:00
