[2024-07-16T05:57:09.586+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:57:09.620+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-16T05:57:09.648+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:57:09.653+0530] {standard_task_runner.py:63} INFO - Started process 62551 to run task
[2024-07-16T05:57:09.656+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1424', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp568s6shq']
[2024-07-16T05:57:09.658+0530] {standard_task_runner.py:91} INFO - Job 1424: Subtask Prepare_data
[2024-07-16T05:57:09.707+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:57:09.784+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:57:09.784+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:57:13.611+0530] {logging_mixin.py:188} INFO - 2023-11-23 00:00:00
[2024-07-16T05:57:13.613+0530] {logging_mixin.py:188} INFO - 2023-11-23 00:00:00
[2024-07-16T05:57:13.615+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.616+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.617+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.618+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.620+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.621+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.623+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.624+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.625+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.627+0530] {logging_mixin.py:188} INFO - 2023-11-24 00:00:00
[2024-07-16T05:57:13.628+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.629+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.630+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.631+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.632+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.633+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.634+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.635+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.636+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.636+0530] {logging_mixin.py:188} INFO - 2023-11-25 00:00:00
[2024-07-16T05:57:13.637+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.638+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.639+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.639+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.640+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.641+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.642+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.645+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.646+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.647+0530] {logging_mixin.py:188} INFO - 2023-11-26 00:00:00
[2024-07-16T05:57:13.648+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.648+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.649+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.650+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.651+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.652+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.653+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.654+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.655+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.655+0530] {logging_mixin.py:188} INFO - 2023-11-27 00:00:00
[2024-07-16T05:57:13.656+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.657+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.658+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.658+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.661+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.662+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.663+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.664+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.665+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.665+0530] {logging_mixin.py:188} INFO - 2023-11-28 00:00:00
[2024-07-16T05:57:13.666+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.667+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.668+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.669+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.670+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.670+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.671+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.672+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.673+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.673+0530] {logging_mixin.py:188} INFO - 2023-11-29 00:00:00
[2024-07-16T05:57:13.674+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.675+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.678+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.679+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.680+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.681+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.681+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.682+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.683+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.684+0530] {logging_mixin.py:188} INFO - 2023-11-30 00:00:00
[2024-07-16T05:57:13.685+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.686+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.687+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.687+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.688+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.689+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.690+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.690+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.691+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.694+0530] {logging_mixin.py:188} INFO - 2023-12-01 00:00:00
[2024-07-16T05:57:13.695+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.696+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.697+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.698+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.699+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.699+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.700+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.701+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.702+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.703+0530] {logging_mixin.py:188} INFO - 2023-12-02 00:00:00
[2024-07-16T05:57:13.704+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.704+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.705+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.706+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.706+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.707+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.708+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.709+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.711+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.712+0530] {logging_mixin.py:188} INFO - 2023-12-03 00:00:00
[2024-07-16T05:57:13.713+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.714+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.714+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.715+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.716+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.717+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.718+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.719+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.719+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.720+0530] {logging_mixin.py:188} INFO - 2023-12-04 00:00:00
[2024-07-16T05:57:13.721+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.722+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.722+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.723+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.724+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.724+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.727+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.728+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.729+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.730+0530] {logging_mixin.py:188} INFO - 2023-12-05 00:00:00
[2024-07-16T05:57:13.731+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.732+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.732+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.733+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.734+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.736+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.737+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.738+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.738+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.739+0530] {logging_mixin.py:188} INFO - 2023-12-06 00:00:00
[2024-07-16T05:57:13.740+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.741+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.744+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.745+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.746+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.747+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.749+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.749+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.750+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.751+0530] {logging_mixin.py:188} INFO - 2023-12-07 00:00:00
[2024-07-16T05:57:13.752+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.753+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.754+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.754+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.755+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.756+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.757+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.758+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.759+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.761+0530] {logging_mixin.py:188} INFO - 2023-12-08 00:00:00
[2024-07-16T05:57:13.762+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.763+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.764+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.765+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.766+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.767+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.769+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.769+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.770+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.771+0530] {logging_mixin.py:188} INFO - 2023-12-09 00:00:00
[2024-07-16T05:57:13.772+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.773+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.773+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.774+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.775+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.777+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.778+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.779+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.781+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.782+0530] {logging_mixin.py:188} INFO - 2023-12-10 00:00:00
[2024-07-16T05:57:13.783+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.783+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.784+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.785+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.786+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.787+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.787+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.788+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.789+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.790+0530] {logging_mixin.py:188} INFO - 2023-12-11 00:00:00
[2024-07-16T05:57:13.791+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.791+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.792+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.794+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.795+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.796+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.797+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.798+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.799+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.800+0530] {logging_mixin.py:188} INFO - 2023-12-12 00:00:00
[2024-07-16T05:57:13.801+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.802+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.802+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.803+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.804+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.805+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.805+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.806+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.807+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.808+0530] {logging_mixin.py:188} INFO - 2023-12-13 00:00:00
[2024-07-16T05:57:13.808+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.811+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.812+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.813+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.814+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.815+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.816+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.817+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.818+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.819+0530] {logging_mixin.py:188} INFO - 2023-12-14 00:00:00
[2024-07-16T05:57:13.820+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.821+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.822+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.822+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.823+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.824+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.825+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.827+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.828+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.829+0530] {logging_mixin.py:188} INFO - 2023-12-15 00:00:00
[2024-07-16T05:57:13.830+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.831+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.832+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.833+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.834+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.835+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.836+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.837+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.837+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.838+0530] {logging_mixin.py:188} INFO - 2023-12-16 00:00:00
[2024-07-16T05:57:13.839+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.839+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.840+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.841+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.843+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.845+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.846+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.847+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.847+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.848+0530] {logging_mixin.py:188} INFO - 2023-12-17 00:00:00
[2024-07-16T05:57:13.849+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.850+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.851+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.852+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.853+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.854+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.854+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.855+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.856+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.857+0530] {logging_mixin.py:188} INFO - 2023-12-18 00:00:00
[2024-07-16T05:57:13.858+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.858+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.861+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.862+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.863+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.864+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.865+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.866+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.866+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.867+0530] {logging_mixin.py:188} INFO - 2023-12-19 00:00:00
[2024-07-16T05:57:13.868+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
[2024-07-16T05:57:13.869+0530] {logging_mixin.py:188} INFO - 2023-12-20 00:00:00
